,podcast_uuid,title_x,image,description_x,language,categories,website,author,itunes_id,title_y,audio,audio_length,description_y,pub_date,uuid
152,1136b9fb00794133bf9ce5cb882c67e5,AMERICA OUT LOUD PODCAST NETWORK,http://is3.mzstatic.com/image/thumb/Music118/v4/28/ee/bb/28eebbe9-bc84-c099-3fe6-db0ac4eaf320/source/600x600bb.jpg,"Welcome to your daily dose of news, insight and inspiration. America Out Loud features societal, political and cultural news to talker-type stories that embrace human excellence. Talk-Radio-On-Demand at it's very best.",English,News & Politics,http://americaoutloud.com,America Out Loud,1082235261,🎧 “Life Is MIND Made”,http://media.blubrry.com/emotions/media.blubrry.com/malcolmoutloud/content.blubrry.com/malcolmoutloud/What_Ever_You_Imagine_Will_Happen_Next.mp3,3378,"We all have a host of COGNITIVE CHOICES that really determine how we feel.  Our choices include:<br />
<br />
 	* How we LOOK AT what happens<br />
 	* What MEANING we attach to what happens<br />
 	* What we FOCUS on about what happens<br />
 	* What we COMPARE things to<br />
 	* What we EXPECT of ourselves, others and lives<br />
 	* What we REMEMBER about the past<br />
 	* What we IMAGINE will happen next<br />
 	* How much IMPORTANCE we attach to what happens<br />
 	* What we spend our time THINKING about<br />
<br />
So much that goes wrong in the lives of individuals, families, schools and society is caused by people generating more emotion than is necessary or helpful in response to their life events, and what they do because of it, or to deal with it. That is why emotional management is the most important life skill.<br />
<br />
It Simply Means 1) There is always more than one way to look at anything 2) Whatever way we pick will be understandable given our unique life experiences 3) But some will make us feel better, others will make us feel worst 4) Some will make it easier to deal with things, others will make it harder 5) And we always have a choice as to how we want to look at things.<br />
""Life is MIND made""<br />
The way we choose often tends to be automatic. It's often the way we've made that choice many times before. That's why we tend to be relatively unaware that we've made a choice. However, the way we make these choices is not ""cast in stone"". We can learn to make them differently and better. With practice and rehearsal, making them in different ways can become as automatic as the old ways were for how to change what you think, feel, say and do)<br />
<br />
Ray Mathis is an Education Consultant, Speaker, Educator, Author, Advocate for Mental and Emotional Tool Kit, Tool Time group leader and Author of several books including:   It's Just an Event-It's Your Choice How You Want to Feel: The ABC System of Cognitive, Emotional and Behavioral Self-Management and Self-Improvement.<br />
<br />
For Further Insight:<br />
<br />
GoodReads: <a href=""https://www.goodreads.com/author/list/672917.Ray_Mathis"" target=""_blank"" rel=""noopener"">https://www.goodreads.com/author/list/672      917.Ray_Mathis</a><br />
<br />
The Mental and Emotional Tool Kit for Life. A FREE resource for teachers, students, parents and professionals of all kinds from the Chicago Institute for Rational Emotive Behavioral Education.<br />
<br />
<a href=""http://www.itsjustanevent.com/index.html"" target=""_blank"" rel=""noopener"">http://www.itsjustanevent.com/index.html</a><br />
<br />
Book: A Guide to Rational Living / Edition 3<br />
<br />
<a href=""https://www.barnesandnoble.com/p/a-guide-to-rational-living-albert-ellis/1122982034/2676972092893?st=PLA&amp;sid=BNB_DRS_New+Marketplace+Shopping+Textbooks_00000000&amp;2sid=Google_&amp;sourceId=PLGoP164997&amp;gclid=CjwKCAiA6qPRBRAkEiwAGw4Sdr9ZxIduBxZvwbr9iEBA9otOKm_Sbw9pp-V-nsrbTB45tMSxdKJSHBoC2q4QAvD_BwE"" target=""_blank"" rel=""noopener"">https://www.barnesandnoble.com/p/a-guide-to-rational-living-albert-ellis/1122982034/2676972092893?st=PLA&amp;sid=BNB_DRS_New+Marketplace+Shopping+Textbooks_00000000&amp;2sid=Google_&amp;sourceId=PLGoP164997&amp;gclid=CjwKCAiA6qPRBRAkEiwAGw4Sdr9ZxIduBxZvwbr9iEBA9otOKm_Sbw9pp-V-nsrbTB45tMSxdKJSHBoC2q4QAvD_BwE</a>",2017-12-12 04:27:23+00,fb0f563952d04787bbee284518f17a5b
153,7597719fa9244050aebe5e8381f1a239,WBHM 90.3 Public Radio,http://is2.mzstatic.com/image/thumb/Music71/v4/e3/d2/73/e3d27308-b6e4-037f-bf70-9ad42a87045e/source/600x600bb.jpg,Public Radio for the Heart of Alabama,English,News & Politics,https://news.wbhm.org,WBHM 90.3,317911187,A Winning Season Puts UAB Football on Strong Footing,https://news.wbhm.org/media/2017/12/A_Winning_Season_Puts_UAB_Football_on_Strong_Footing.m4a,189,"<p>The UAB Football team is going to a bowl game for only the second time in school history. It's a strong position as the team looks beyond its first season back on the field.</p>
<p>The post <a rel=""nofollow"" href=""https://news.wbhm.org/feature/2017/a-winning-season-puts-uab-football-on-strong-footing-for-the-future/"">A Winning Season Puts UAB Football on Strong Footing</a> appeared first on <a rel=""nofollow"" href=""https://news.wbhm.org"">WBHM 90.3</a>.</p>",2017-12-21 12:35:45+00,1124f21ae57b4214917df5b37f96f10a
154,1ebb9d5099cb4b708e5552a0ed19ba76,Geeksquatch Podcast,http://is4.mzstatic.com/image/thumb/Music117/v4/50/8b/ea/508bea5a-5c00-45ba-bed3-63df2525d196/source/600x600bb.jpg,"Uncover your inner retro enthusiast with Geeksquatch! Come hangout with the crew for nostalgic talk  about your favorite movies, television, comics, video games, and toys from 80s and 90s nerd culture.",English,Society & Culture | Comedy | Games & Hobbies,http://www.geeksquatch.com/podcast/,Geeksquatch,1121797042,070 - Home Alone,http://static1.squarespace.com/static/571aa82820c64729399dd5b3/t/5a45d0f941920273becaac6e/1514525023054/HomeAlone.mp3,3321,"<p>Merry Christmas ya filthy animals! Our Yule time episode has arrived! This year we're covering a 90's classic that sent bandits, burglars, and bums scrambling away from every toe headed Caucasian male child for fear they might get a paint bucket to the dome. That's right we're slapping our cheeks and screaming about Home Alone!4</p><p>Got Something to say?&nbsp;Leave a voicemail! (540) 692-9165</p><p>Geeksquatch is a nostalgia podcast brought to you by a group of “enthusiasts” that grew up in the 80’s and 90’s - &nbsp;and by enthusiasts, they’re actually just a bunch of friends that like to geek out about tv, movies, video games, and toys from their formative years. &nbsp;Join the podcast each week to reminisce about nerd culture topics before they became retro favorites.&nbsp;</p><p><br />FIND GEEKSQUATCH ONLINE:</p><p>iTunes: Geeksquatch</p><p>Website: Geeksquatch.com</p><p>Twitter: @geeksquatchpod</p><p>Music: SpekrFreks.com</p>",2017-12-29 05:29:40+00,11e55ee9bd314bb29f7e3a916cef3c1d
155,28fb110464dd4f67b6ecb3ad20d8b4a7,Trans Atlantic Podcast,http://is2.mzstatic.com/image/thumb/Music111/v4/e0/45/34/e045344a-b872-dc79-9bfd-db66036788d8/source/600x600bb.jpg,"A conversation about transgender topics, from acr…",English,Society & Culture,http://soundcloud.com/user-773511689,Trans Atlantic,1217302644,20. Remembrance,http://feeds.soundcloud.com/stream/364447052-user-773511689-20-remembrance.m4a,3432,"In the twentieth episode of the Trans Atlantic Podcast, a conversation about trans topics from across the pond... Lux and Cat discuss transgender day of remembrance, trans awareness week, and the shitty state of things for a lot of trans people right now. It's going to be a heavy one, but we can't be dick jokes and naruto references every podcast... Okay, there are some dick jokes in this one too.

As always thank you to our incredible patrons for this episode.

Email us a question: transatlanticpod@gmail.com

Twitter: Transatlpodcast

Facebook: Transatlanticpod

Patreon: Transatlantic

Music: Runaway by George Gadd. Go buy it on bandcamp: georgegadd.bandcamp.com/",2017-12-03 18:50:38+00,990ebd4bb54346c69ccd9a8525e7eb28
156,cec1830cb2d741e982afeb9439ae45cf,כפר גלובאלי,http://is5.mzstatic.com/image/thumb/Music/v4/08/5b/98/085b9847-ca92-a338-a656-767caa0e5da0/source/600x600bb.jpg,"מסע אתני בקול הקמפוס. הפלגה שבועית לארצות, מקומות וצלילים שלא תמיד הכרתם. מוזיקת עולם מהכיוון הסקרני, המפרגן והפחות מתועש וחנפני. התמונה לקוחה מעמוד הפליקר של: Ivan Plata",English,Music,http://www.icast.co.il/default.aspx?p=podcast&ID=38015,גיל רוביו,375753336,כפר גלובאלי - 12-07-2017 11:00,http://pod.icast.co.il/38015-12-07-2017.mp3,3600,<br>http://www.106fm.co.il/tracks/34049,2017-12-07 02:00:00+00,72413de153204a9ebf2482fc0b31265a
157,7955ea4f2a8348d2a32d54cd72b1f710,Sully Baseball,http://is2.mzstatic.com/image/thumb/Music4/v4/69/54/c7/6954c744-e5f4-e0ea-f68a-f04f6a09eb27/source/600x600bb.jpg,"Love baseball? Need a daily fix of talking baseball? Comedian and TV producer Paul Francis Sullivan (call him Sully) posts an original podcast every single day, 365 days a year unless it is a leap year and then he is going to do another one. Throughout the season, playoffs and off season, Sully makes his observations, voices his opinions and brings on guests like former major league players and writers and actors, including Joe Mantegna. Agree with him or not, there is always thoughtful, funny and passionate baseball talk every single day since October 24, 2012. Sully has been a producer on TV shows such as The Daily Show with Jon Stewart and Ax Men and has appeared on ESPN2 and HBO Sports to talk baseball.",English,Sports & Recreation | Professional,http://soundcloud.com/sullybaseballdaily,Sully Baseball,580843151,"A sense of urgency with the A's Stadium - December 8, 2017",http://feeds.soundcloud.com/stream/366870440-sullybaseballdaily-a-sense-of-urgency-with-the-as-stadium-december-8-2017.mp3,1828,"The A's stadium plan at a local college fell through. They HAVE to come up with a solution soon, even if it is a painful divorce.",2017-12-08 21:05:31+00,cfe7024dc7c04ac5bdc8f8f90e084996
158,507024a2191f4adcb37087d33c94f999,The Stephen A. Smith Show,http://is5.mzstatic.com/image/thumb/Music127/v4/33/16/fc/3316fcb9-e9a2-a58a-6727-e8175f41f122/source/600x600bb.jpg,Stephen A. Smith offers up his unique perspectives on the world of sports and much more.,English,Sports & Recreation,http://www.espn.com/espnradio/podcast/index,ESPN,1196030180,"RJ Bell, Pregame.com",http://play.podtrac.com/espn-thestephenasmithshow/c.espnradio.com/s:J1X3L/audio/3439751/sas_2017-12-15-151951.64k.mp3,971,"RJ Bell, resident handicapper and founder of Pregame.com, joined Dan Graca to handicap Week 15 of the NFL season.",2017-12-15 20:20:50+00,7148ce0d3ee145e2b1840ccd90cf8932
159,1723aa22875843e78a6184e37eac4d93,The Rollout Show,http://is1.mzstatic.com/image/thumb/Music118/v4/17/24/a6/1724a675-47d5-62df-57e8-663e0d6e9e68/source/600x600bb.jpg,Nonsense Sports Talk with Weston and Bradley,English,Sports & Recreation,https://www.therolloutsports.com/the-rollout-show/,Bradley Penrow,1205737244,The Rollout Show Episode 36: Short Edition,https://Media.blubrry.com/therolloutshow/static1.squarespace.com/static/5973c2055016e132fff6551e/t/5a3990770d929793db24ca8c/1513722116158/episode+36+audio.mp3/original/episode+36+audio.mp3,3254,<p>Join Weston and Bradley this week as they discuss MLB transactions and the winding down of the NFL season.<br />Visit us at therolloutsports.com</p>,2017-12-19 22:24:33+00,5c69bd233ddf48299578e7f369f1fda3
160,e8cdf86de167455991ea8aea7ff2b790,SermonAudio.com: MP3,http://is3.mzstatic.com/image/thumb/Music/v4/77/ce/58/77ce583e-1691-9142-2902-12e1231e7c46/source/600x600bb.jpg,The latest MP3 feed from SermonAudio.com.,English,Religion & Spirituality | Christianity,http://www.sermonaudio.com/,info@sermonaudio.com,77104095,Ready for the King of Glory,https://mp3.sermonaudio.com/filearea/1220171018400/1220171018400.mp3,2160,Psalm 24,2017-12-20 15:45:00+00,ff244b4d96584073a11fe42c7806845d
161,484a5ffbf29542949ad8d19ab09b42b5,David Hathaway,http://is3.mzstatic.com/image/thumb/Music71/v4/5f/8f/bf/5f8fbf71-5ab1-6dd1-93c0-4425063a0940/source/600x600bb.jpg,Preaching the power of faith in Jesus Christ across Europe and Russia,English,Religion & Spirituality | Christianity,http://davidhathaway.podbean.com,Ministry of David Hathaway,964791348,Jesus came to deliver (with Vinesong),http://davidhathaway.podbean.com/mf/feed/j9drjw/Jesus_Christ_came_to_deliver_prproj_mixdown.mp3,554,"<br />
The message of Jesus can bring hope and healing into your life. Jesus is not remote and distant; God sent His Son into the world to live as you live, to experience life as you do; He came down to deliver and set you free. Will you receive His love today? This is the core of the Christmas message: God so loved you, he sent His Only Son, so that you might not perish but have everlasting life. <br />
'Silent Night' used by kind permission <a href=""http://www.vinesong.com"">www.vinesong.com</a><br />",2017-12-18 10:21:55+00,39870fc973454d30b1662f239dd9d51a
162,00959d1e3ec5407091e1fc1a8204d709,Israel News Talk Radio,http://is4.mzstatic.com/image/thumb/Music62/v4/8f/22/05/8f2205aa-a8c3-9766-e05b-c022275f2a0a/source/600x600bb.jpg,"Israel News Talk Radio is Israel’s premier online radio station for News & Talk programming in English.  

We provide a reliable, inside voice on what is happening on the ground in Israel and are committed to candid and straightforward reporting of Israeli news, events and current affairs. ",English,News & Politics,http://www.israelnewstalkradio.com,Israel News Talk Radio,1117917347,The DNA of Jew-Hate - Phantom Nation,http://feeds.soundcloud.com/stream/364817129-israel-news-talk-radio-the-dna-of-jew-hate-phantom-nation.mp3,2490,"Israel's own worst enemy: assimilating the words of its enemies. The menace from the North and the same-old same-old from AntiJew Europe.

Phantom Nation 04Dec2017 - PODCAST",2017-12-04 14:57:15+00,2d6c5a7e8ebe4fba89b8d35115bf9f8d
163,a3fd70716492468890d27ab7600fb541,"First Baptist Church in Amboy,IL Podcast",http://is4.mzstatic.com/image/thumb/Music6/v4/00/83/44/008344f6-7d9f-2031-39c1-107020839411/source/600x600bb.jpg,"We are an Independent Bible believing, Baptist Church. Our desire is to proclaim Salvation in Jesus Christ to our community, and live our lives according to His divine plan. We would invite you to experience, not a religion, but a relationship with Jesus Christ our savior. If you live in our area, we would love to have you join in the loving fellowship of this family of God at First Baptist Church.",English,Christianity | Religion & Spirituality,http://www.fbcamboy.org/,"First Baptist Church in Amboy,IL",377537211,We Have Come To Worship Him,http://feedproxy.google.com/~r/FBCAmboy/~5/J1T56Z-l3-Q/2017-12-17-we-have-come-to-worship-him.mp3,2380,"Sunday Morning 12/17/2017<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/FBCAmboy?a=7lVrycWv6kk:Qi8_iR9faZ0:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/FBCAmboy?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/FBCAmboy?a=7lVrycWv6kk:Qi8_iR9faZ0:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/FBCAmboy?d=qj6IDK7rITs"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/FBCAmboy/~4/7lVrycWv6kk"" height=""1"" width=""1"" alt=""""/>",2017-12-17 17:40:12+00,fb0c72119d86464c8a245ded7de9d195
164,caf1f16caec64b6592ba7295a00cbc3d,Unnecessary Roughness,http://is3.mzstatic.com/image/thumb/Music118/v4/91/88/68/9188689a-91d3-fd13-759e-24daf8269cd2/source/600x600bb.jpg,"Unnecessary Roughness

With Craig Smoak and Your Boy Q

Weekdays 11am-2pm



Craig Smoak
@CraigSmoak on Twitter
craig@1660espn.com


Your Boy Q
@yourboyq254 on Twitter
yourboyq@1660espn.com",English,College & High School | Sports & Recreation,http://www.1660espn.com/,1660 ESPN,542041527,Dan Levy 12-12-17,https://omnystudio.com/d/clips/a3e4bf28-8971-4dad-bf64-a7a800dd3947/9a6635f0-7cbd-4537-b27e-a80901334983/afb5a2e8-00ba-4071-9234-a8470139ad05/audio.mp3?utm_source=Podcast&in_playlist=6c5a794e-654f-4cb9-9fd7-a80901334983,843,<p>Dan Levy of Billy Penn talks about the Carson Wentz injury and wher the Eagels go from here.&nbsp;</p>,2017-12-12 19:02:54+00,b1e68545260b46318a404dff518ba869
165,6416fbeaad34460fb3b7a659f20d7b00,Terra Informa,http://is1.mzstatic.com/image/thumb/Music71/v4/18/87/db/1887db27-78c7-d7b7-00c5-69624fcefa11/source/600x600bb.jpg,"Each week Terra Informa delivers coverage of breaking environmental news from across Canada and around the world. From corporate wrongdoings to tips on living a little greener, we're your source for the news that the mainstream media missed.",English,Technology | News & Politics | Government & Organizations | Science & Medicine | Natural Sciences | Society & Culture,https://terrainforma.ca,CJSR 88.5 FM,480264280,Eco Cars at the U of A,http://terrainforma.files.wordpress.com/2017/12/terrainformadec-19episode-ecocar.mp3,1747,"Come learn about eco cars with us! Download episode now.  This week on Terra Informa, we give you an inside look at the University of Alberta’s eco-car team. We had the pleasure of speaking with 3 team members (who are also students!) about their experiences on the team. Listen further if you’ve ever wondered “what [&#8230;]",2017-12-18 07:41:45+00,16c0c4951a694d2ea8cab4811a2a3ea5
166,76860c125dbe4a109b1d03688141b147,VirtualDJ Radio PowerBase - Channel 4 - Recorded Live Sets Podcast,http://is5.mzstatic.com/image/thumb/Music71/v4/58/8d/f4/588df496-8acd-3a03-059d-4a802c86e118/source/600x600bb.jpg,VirtualDJ Radio PowerBase - Live Recorded Sets from DJs Around The World,English,Music,http://virtualdjradio.com,VirtualDJ Radio PowerBase,1135220403,Dj Greentongue - Somthing Dif (2017-12-18 @ 12AM GMT),http://virtualdjradio.com/podcast/mp3/powerbase/1513555200/dj-greentongue-somthing-dif-20171218-12am-gmt.mp3,7063,Dj Greentongue - Somthing Dif (2017-12-18 @ 12AM GMT) - Live Recorded Sets From VirtualDJ PowerBase,2017-12-18 00:02:41+00,2a6054fe861445c1bb337e0f812baeb9
